text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",1,3,IBcCCNCQnaALQkDSoVe4FIFUmrs,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",29,2,IBcCCKbZtXL8sUKvoRlWcuUDRUw,ẖr.ꞽ-pdd.w,ẖr.ꞽ-pdd.w,𓌨𓐰𓂋𓏭𓊪𓐰𓂧𓂧𓐰𓏲𓐎𓐰𓏥,𓌨𓂋𓏭𓊪𓂧𓂧𓏲𓐎𓏥,"['𓌨', '𓂋', '𓏭', '𓊪', '𓂧', '𓂧', '𓏲', '𓐎', '𓏥']",875738,ẖr.ꞽ-pdd.w,NOUN,,[offizinell Verwendetes],,,0.0,"['𓌨', '𓂋', '𓏭', '𓊪', '𓂧', '𓂧', '𓏲', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",30,1,IBcCCJJXKMpZD0gstrWNxuCoYgU,smn,smn,𓋴𓏠𓐰𓈖𓏛,𓋴𓏠𓈖𓏛,"['𓋴', '𓏠', '𓈖', '𓏛']",135100,smn,VERB,,bleiben lassen; festsetzen; einsetzen; stärken,,,0.0,"['𓋴', '𓏠', '𓈖', '𓏛']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",30,2,IBcCCPkqZL9Mb0WWnzVLEAHg9oY,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",107520,ḥr,PREP,,[Präposition],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",30,3,IBcCCEVI0A0drkFrhvpZNu7HjWs,bꞽ.t,bꞽ.t,𓆤|lb𓏏𓏌𓐰𓏥,𓆤𓏏𓏌𓏥,"['𓆤', '𓏏', '𓏌', '𓏥']",54210,bꞽ.t,NOUN,,Honig,,,0.0,"['𓆤', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",31,2,IBcCCM2aLeKSh0ZLk16VWUxQKFs,gs,gs,𓐛𓐰𓊃𓀜,𓐛𓊃𓀜,"['𓐛', '𓊃', '𓀜']",168280,gs,VERB,,salben,,,0.0,"['𓐛', '𓊃', '𓀜']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",31,3,IBcCCB4e9tafw042mMSU3M6mJmk,kns,kns,𓎢𓐰𓈖𓋴𓄹,𓎢𓈖𓋴𓄹,"['𓎢', '𓈖', '𓋴', '𓄹']",164950,kns,NOUN,,Unterleibsregion,,,0.0,"['𓎢', '𓈖', '𓋴', '𓄹']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",31,4,IBcCCJ6c4v7foEcOi6ZpQWHf3BM,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",31,5,IBcCCNeVaXweW012jQNoOaxI16k,s.t,s.t,𓊃𓐰𓏏𓐱𓁐,𓊃𓏏𓁐,"['𓊃', '𓏏', '𓁐']",125040,z.t,NOUN,,Frau; weibliche Person,,,0.0,"['𓊃', '𓏏', '𓁐']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",31,6,IBcCCC17I9nTTUsBm3hyQx7Wlsg,ꞽm,ꞽm,𓇋𓅓,𓇋𓅓,"['𓇋', '𓅓']",24640,ꞽm,ADV,,da; dort; davon; dadurch; damit,,,0.0,"['𓇋', '𓅓']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",32,2,IBcCCI7dl2iCiUQTtVt674FK5fU,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",33,1,IBcCCATGrFcG1Un6qrCROaW2uhE,ḥꜥ.t,ḥꜥ.t,𓎛𓂝𓐰𓏏𓍢,𓎛𓂝𓏏𓍢,"['𓎛', '𓂝', '𓏏', '𓍢']",101980,ḥꜥ.t,NOUN,,[etwas im Schiffsholz (offizinell)],,,0.0,"['𓎛', '𓂝', '𓏏', '𓍢']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",33,2,IBcCCCzJKW2xLELVi7nB8NqCuHY,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",33,3,IBcCCF2FroUPQkBgnPMpq9eGQWg,ꞽnꞽ,ꞽnꞽ,𓇋𓆛𓐰𓈖𓏭𓏌𓐰𓏥,𓇋𓆛𓈖𓏭𓏌𓏥,"['𓇋', '𓆛', '𓈖', '𓏭', '𓏌', '𓏥']",111030,ꞽnꞽ,NOUN,,[offizinell Verwendetes],,,0.0,"['𓇋', '𓆛', '𓈖', '𓏭', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",33,4,IBcCCM8CNxvV7khfhXxOq2iWQFU,wnn.t,wnn.t,𓃹𓐰𓈖𓈖𓐰𓏏,𓃹𓈖𓈖𓏏,"['𓃹', '𓈖', '𓈖', '𓏏']",46050,wnn,VERB,,existieren; sein,,,0.0,"['𓃹', '𓈖', '𓈖', '𓏏']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",33,5,IBcCCOTltwNGwUeWpMuHW328n4c,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",33,6,IBcCCEb4Omc4CEbPvxfy1zxMitA,ḫt,ḫt,𓆱𓐰𓏏𓐱𓏤,𓆱𓏏𓏤,"['𓆱', '𓏏', '𓏤']",121200,ḫt,NOUN,,Holz (allg.); Baum; Stock,,,0.0,"['𓆱', '𓏏', '𓏤']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",33,7,IBcCCF7rb18pX0dVjHmBtIXhZ80,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",33,8,IBcCCOX3Z2p3wkwmvwFdVDYh6z8,dp.t,dp.t,𓊛𓏏𓐰𓏤,𓊛𓏏𓏤,"['𓊛', '𓏏', '𓏤']",179040,dp.t,NOUN,,Schiff (allg.),,,0.0,"['𓊛', '𓏏', '𓏤']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",34,2,IBcCCLUAWtbu3krAuLT6Vzc4CvQ,sꞽn,sꞽn,𓋴𓇋𓆛𓐰𓈖𓏌𓐰𓂝,𓋴𓇋𓆛𓈖𓏌𓂝,"['𓋴', '𓇋', '𓆛', '𓈖', '𓏌', '𓂝']",128320,zꞽn,VERB,,reiben; abreiben,,,0.0,"['𓋴', '𓇋', '𓆛', '𓈖', '𓏌', '𓂝']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",34,3,IBcCCCQM2Cu5Ak0rmy47gvHSr2Y,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400093,ḥr,PREP,,und (zur Koordination zweier Subst.); mit,,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",34,4,IBcCCP6IEspxL06sl6I7gR1m3wc,tꜣḥ.t,tꜣḥ.t,𓏏𓐰𓍔𓄿𓎛𓏏𓏌𓐰𓏥,𓏏𓍔𓄿𓎛𓏏𓏌𓏥,"['𓏏', '𓍔', '𓄿', '𓎛', '𓏏', '𓏌', '𓏥']",169590,tꜣḥ.t,NOUN,,Bodensatz,,,0.0,"['𓏏', '𓍔', '𓄿', '𓎛', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",34,5,IBcCCMTdPeXXMkbns24D5ocepE0,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",34,6,IBcCCM1Wa2f5pUnquPpuFzozjCo,{{ḥ(n)q.t}},,{{𓎛}}𓐷{{𓈎}}𓐸𓐰𓐷{{𓏏}}𓐸𓐷{{𓏌}}𓐸𓐰𓐷{{𓏥}}𓐸,,[],110300,ḥnq.t,NOUN,,Bier,,,0.0,[],[]
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",34,7,IBcDSW9fY3IgWk1XhBPVpqHhg48,⟨ḥ(n)q.t⟩,ḥnq.t,,,[],110300,ḥnq.t,NOUN,,Bier,,,0.0,[],[]
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",34,8,IBcCCAsBIQQNck6wuQLl8zRDydQ,ꞽqr.t,ꞽqr.t,𓇋𓈎𓐰𓂋𓏏𓐰𓏛,𓇋𓈎𓂋𓏏𓏛,"['𓇋', '𓈎', '𓂋', '𓏏', '𓏛']",400076,ꞽqr,ADJ,,trefflich; nützlich,,,0.0,"['𓇋', '𓈎', '𓂋', '𓏏', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",35,1,IBcCCDDqVREBCUApqoWNvQoBJzA,rḏi̯,rḏi̯,𓂋𓐰𓂝,𓂋𓂝,"['𓂋', '𓂝']",550028,rḏi̯,VERB,,veranlassen; zulassen (dass),,,0.0,"['𓂋', '𓂝']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",35,2,IBcCCFz1NSchGUoOlNUnSWRiuKk,swrꞽ,swrꞽ,𓋴𓅨𓐰𓂋𓇋𓈗𓀁,𓋴𓅨𓂋𓇋𓈗𓀁,"['𓋴', '𓅨', '𓂋', '𓇋', '𓈗', '𓀁']",130360,zwr,VERB,,trinken,,,0.0,"['𓋴', '𓅨', '𓂋', '𓇋', '𓈗', '𓀁']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",35,3,IBcCCMugB2wcrkyZjvgDf1Wrl7U,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",35,4,IBcCCGDMDhiyFUCTgja3DHIsB4Y,st,st,𓋴𓏏,𓋴𓏏,"['𓋴', '𓏏']",147350,st,PRON,,es [Enkl. Pron. sg.3.c.],,,0.0,"['𓋴', '𓏏']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",36,3,IBcCCCWiu7AQXkjPp33WAeRrAik,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",37,1,IBcCCMsbylsjgEQamwltSFlWcQM,ztꞽ,ztꞽ,𓐮𓏏𓐰𓏭𓈒𓐰𓏥,𓐮𓏏𓏭𓈒𓏥,"['𓐮', '𓏏', '𓏭', '𓈒', '𓏥']",147520,ztꞽ,NOUN,,Ocker,,,0.0,"['𓐮', '𓏏', '𓏭', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",37,2,IBcCCK62SgvQq018qwWT0F0Qbrc,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",38,1,IBcCCIQEWuynBk9ThcQlO1z5gK8,smn,smn,𓋴𓏠𓐰𓈖𓍖𓏛,𓋴𓏠𓈖𓍖𓏛,"['𓋴', '𓏠', '𓈖', '𓍖', '𓏛']",135100,smn,VERB,,bleiben lassen; festsetzen; einsetzen; stärken,,,0.0,"['𓋴', '𓏠', '𓈖', '𓍖', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",38,2,IBcCCGqyRU1tA0aiuZy9cya7SP4,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",107520,ḥr,PREP,,[Präposition],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",38,3,IBcCCJKY3bg0Q0LBnmQv2BwlDIw,ꜥntꞽ.w,ꜥntꞽ.w,𓂝𓐰𓈖𓅂𓏌𓐰𓏥,𓂝𓈖𓅂𓏌𓏥,"['𓂝', '𓈖', '𓅂', '𓏌', '𓏥']",39010,ꜥnt.w,NOUN,,Myrrhenharz (für Salböl und Weihrauch),,,0.0,"['𓂝', '𓈖', '𓅂', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",38,4,IBcCCJfJ2RUArEmJgkPTS3EiyEk,wꜣḏ,wꜣḏ,𓇆𓏛,𓇆𓏛,"['𓇆', '𓏛']",600304,wꜣḏ,ADJ,,grün; frisch; jung,,,0.0,"['𓇆', '𓏛']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",39,1,IBcCCKk3hYs9Y0phhw7FF3j6Xg4,rḏi̯,rḏi̯,𓂋𓐰𓂝,𓂋𓂝,"['𓂋', '𓂝']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,"['𓂋', '𓂝']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",39,2,IBcCCNRVzq4kAk8tmGWXi7w9joI,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",39,3,IBcCCMDdWLzQaUVGvJ21L1SlweQ,ẖp(ꜣ),ẖpꜣ,𓄡𓐰𓊪𓐎,𓄡𓊪𓐎,"['𓄡', '𓊪', '𓐎']",122880,ẖpꜣ,NOUN,,Nabel; Nabelschnur,,,0.0,"['𓄡', '𓊪', '𓐎']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",39,4,IBcCCPYlnHj2qUqXlMbzYMbSN48,⸗s,⸗s,𓊃,𓊃,['𓊃'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓊃'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",40,1,IBcCCKQKrTArW04WlaJ2Vyi1htM,rḏi̯,rḏi̯,𓂋𓐰𓂝,𓂋𓂝,"['𓂋', '𓂝']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,"['𓂋', '𓂝']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",40,2,IBcCCKQWtM2PQkEShweX6gTQFiI,gw,gw,𓎼𓏲|lb𓅪,𓎼𓏲𓅪,"['𓎼', '𓏲', '𓅪']",875741,gw,NOUN,,[Verband],,,0.0,"['𓎼', '𓏲', '𓅪']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",40,4,IBcCCEZEkRB3nkE8sPBguBLc3q8,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",40,5,IBcCCPMJHzuepU9utDVgkmlNMhw,ḥbs,ḥbs,𓋳𓏥,𓋳𓏥,"['𓋳', '𓏥']",103750,ḥbs,NOUN,,Kleid; Hülle; Tuch,,,0.0,"['𓋳', '𓏥']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",40,6,IBcCCEBXZvRHUkYriPiCE4naHz4,ꞽwḥ,ꞽwḥ,𓃛𓏲𓎛𓈗,𓃛𓏲𓎛𓈗,"['𓃛', '𓏲', '𓎛', '𓈗']",23000,ꞽwḥ,VERB,,begießen; bewässern; durchtränkt sein; befeuchten,,,0.0,"['𓃛', '𓏲', '𓎛', '𓈗']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",40,7,IBcCCB1wphr3wEwgjXRqjPXlKd0,m,m,𓅓,𓅓,['𓅓'],64364,m,PREP,,mittels; durch (etwas); [instrumental],,,0.0,['𓅓'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",40,8,IBcCCJb6Yenvn05QqxMkPSQUFes,ꜥntꞽ.w,ꜥntꞽ.w,𓂝𓐰𓈖𓅂𓏌𓐰𓏥,𓂝𓈖𓅂𓏌𓏥,"['𓂝', '𓈖', '𓅂', '𓏌', '𓏥']",39010,ꜥnt.w,NOUN,,Myrrhenharz (für Salböl und Weihrauch),,,0.0,"['𓂝', '𓈖', '𓅂', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",40,9,IBcCCCq70W8y0E4CozaQcZUEV0g,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",40,10,IBcCCOp6rKV0eUWvjgKPFCDBh4Q,gs-ḥr.ꞽ,gs-ḥr.ꞽ,𓐛𓏤𓁷𓐰𓂋𓏭𓐰𓇯,𓐛𓏤𓁷𓂋𓏭𓇯,"['𓐛', '𓏤', '𓁷', '𓂋', '𓏭', '𓇯']",168440,gs-ḥr.ꞽ,NOUN,,"Spitze (Berg, Obelisk)",,,0.0,"['𓐛', '𓏤', '𓁷', '𓂋', '𓏭', '𓇯']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",40,11,IBcCCLWhF4hYgU2igSBL0mTfWEk,ꞽr.ꞽ,ꞽr.ꞽ,𓇋𓂋𓐰𓏭,𓇋𓂋𓏭,"['𓇋', '𓂋', '𓏭']",850583,ꞽr.ꞽ,ADJ,,"davon; dessen (Possesivadj., meist invariabel)",,,0.0,"['𓇋', '𓂋', '𓏭']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",41,2,IBcCCBExo2dq3kqPk8J7WAxYy4M,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",42,1,IBcCCKaOAXDmrEngjHirH68DMcI,šꜣ.w,šꜣ.w,𓆷𓄿𓏲𓐎𓐰𓏥,𓆷𓄿𓏲𓐎𓏥,"['𓆷', '𓄿', '𓏲', '𓐎', '𓏥']",151290,šꜣ.w,NOUN,,Kot (offizinell),,,0.0,"['𓆷', '𓄿', '𓏲', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",42,3,IBcCCFqRfq3CRkDRrJDL3U7aFFw,šwi̯,šwi̯,𓆅𓏲𓇳,𓆅𓏲𓇳,"['𓆅', '𓏲', '𓇳']",152720,šwi̯,VERB,,trocken sein; austrocknen,,,0.0,"['𓆅', '𓏲', '𓇳']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",42,4,IBcCCJcQCJbhCkJAgMBYK33clPY,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",42,5,IBcCCNWP0Wvrq0KOvvZW1BtXCGA,r(m)ṯ,rmṯ,𓂋𓐰𓍿𓀀𓐱𓁐𓐰𓏥,𓂋𓍿𓀀𓁐𓏥,"['𓂋', '𓍿', '𓀀', '𓁐', '𓏥']",94530,rmṯ,NOUN,,Mensch; Mann,,,0.0,"['𓂋', '𓍿', '𓀀', '𓁐', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",43,1,IBcCCDbNwURkekO0vnowGUtfgwk,rḏi̯,rḏi̯,𓂋𓐰𓂝,𓂋𓂝,"['𓂋', '𓂝']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,"['𓂋', '𓂝']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",43,2,IBcCCMXCv5sh2kFjnMF3snXncc8,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",107521,ḥr,PREP,,von ... her (Herkunft); hin zu; gegen (Richtung); [räumlich/gerichtet],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
