text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",1,3,IBcCCSdM76SAokQRv0s66gT2zVA,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",8,10,IBcCmUt2ibbrKExCvnqja3rKbss,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",8,11,IBcCCcg5poWoQUQQufySYKLQXUk,r,r,𓂋,𓂋,['𓂋'],91901,r,PREP,,"zu (lok.); bis (lok.); an (lok.); [in Richtung auf (e. Ort, e. Sache, e. Person)]; [lokal]",,,0.0,['𓂋'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",8,12,IBcCCRnpEsuYpEt4nZQoCUS9SVQ,ꜥ.t.PL,ꜥ.t.PL,𓂝𓐰𓏏𓄹𓐰𓏥,𓂝𓏏𓄹𓏥,"['𓂝', '𓏏', '𓄹', '𓏥']",34550,ꜥ.t,NOUN,,Glied; Körperteil,,,0.0,"['𓂝', '𓏏', '𓄹', '𓏥']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",8,13,IBcCCUT7dkRhvURajv8aSTXlfnU,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",8,14,IBcCCWUDdyqoDED5kmyviaRyWkA,nb.t,nb.t,𓎟𓐰𓏏,𓎟𓏏,"['𓎟', '𓏏']",81660,nb,ADJ,,jeder; alle; irgendein,,,0.0,"['𓎟', '𓏏']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",8,15,IBcCCU8v0llay0xZnKl1jGXsNNo,ḫpr.t,ḫpr.t,𓆣𓂋𓐰𓏏,𓆣𓂋𓏏,"['𓆣', '𓂋', '𓏏']",116230,ḫpr,VERB,,werden; entstehen; geschehen; existieren,,,0.0,"['𓆣', '𓂋', '𓏏']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",8,16,IBcCCeL1npLILk0LouUpRHPR0Sc,gs.w,gs.w,𓐛𓐰𓊃𓏲𓐎𓐰𓏥,𓐛𓊃𓏲𓐎𓏥,"['𓐛', '𓊃', '𓏲', '𓐎', '𓏥']",168350,gs.w,NOUN,,[äußerliche Krankheit bei Frauen],,,0.0,"['𓐛', '𓊃', '𓏲', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",8,17,IBcCCVRl69IoGk7Onn70IzA6B9g,r,r,𓂋,𓂋,['𓂋'],400084,r,PREP,,zu; für; von; auf; [idiomatisch],,,0.0,['𓂋'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",8,18,IBcCCdoRfWuvKkgQiiBUplfdMwo,⸗s,⸗s,𓊃,𓊃,['𓊃'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓊃'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",9,2,IBcCCYs1HpS88kH1scyjj2vYdec,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",9,3,IBcCCTtdhcRIU08vrO5QLcCefo8,pẖr.t,pẖr.t,𓄲𓐰𓂋𓐱𓏏𓈒𓐰𓏥,𓄲𓂋𓏏𓈒𓏥,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']",61950,pẖr.t,NOUN,,Heilmittel (allg.),,,0.0,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",9,4,IBcCCQ5ztroAi0KjkKZBXoYrKu4,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",9,5,IBcCCayLQWuuwkrYh7HBBixYOO4,mnd,mnd,𓏠𓐰𓈖𓂧𓂑𓄹,𓏠𓈖𓂧𓂑𓄹,"['𓏠', '𓈖', '𓂧', '𓂑', '𓄹']",71720,mnḏ,NOUN,,Brust; Euter,,,0.0,"['𓏠', '𓈖', '𓂧', '𓂑', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",9,7,IBcCCQBXKp6hqUWct8NfMPyufr0,mḥr,mḥr,𓍋𓅓𓐰𓂋𓅪,𓍋𓅓𓂋𓅪,"['𓍋', '𓅓', '𓂋', '𓅪']",71790,mr,VERB,,schmerzen; krank sein; leiden,,,0.0,"['𓍋', '𓅓', '𓂋', '𓅪']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",9,8,IBcCCWXhEURm00yhvxGvDqLGZfg,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",10,1,IBcCCWWvWhXJKU9xnq7szmk35H0,ḥtm.t,ḥtm.t,𓎛𓊨𓏏𓐰𓅯𓈒𓐰𓏥,𓎛𓊨𓏏𓅯𓈒𓏥,"['𓎛', '𓊨', '𓏏', '𓅯', '𓈒', '𓏥']",111660,ḥtm,NOUN,,[ein Mineral],,,0.0,"['𓎛', '𓊨', '𓏏', '𓅯', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",10,2,IBcCCXNFcXBnmklJlXuVhrKgMD4,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",10,3,IBcCCdtjwr0fckgnnauKuWSIIdY,wdd,wdd,𓅱𓂧𓐰𓂧𓆇,𓅱𓂧𓂧𓆇,"['𓅱', '𓂧', '𓂧', '𓆇']",51940,wdd,NOUN,,Gallenblase,,,0.0,"['𓅱', '𓂧', '𓂧', '𓆇']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",10,4,IBcCCSALQpUXPUS7jSS1CiI0nik,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",10,5,IBcCCZC7psvKF00thanFMHdfW5I,ꞽḥ,ꞽḥ,𓃒𓏤,𓃒𓏤,"['𓃒', '𓏤']",30410,ꞽḥ,NOUN,,Rind,,,0.0,"['𓃒', '𓏤']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",10,6,IBcCCcTk5icgbEjjsGlgmqWLnEk,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",10,7,IBcCCbQc84kcT0oolEwVG5nO1UA,ḥs-n-ꜥff,ḥs-n-ꜥff,𓎛𓋴𓐎𓐰𓏥𓂝𓐰𓆑𓐱𓆑𓅬𓐰𓏥,𓎛𓋴𓐎𓏥𓂝𓆑𓆑𓅬𓏥,"['𓎛', '𓋴', '𓐎', '𓏥', '𓂝', '𓆑', '𓆑', '𓅬', '𓏥']",863819,ḥs-ꜥff,NOUN,,"[Substanz (""Fliegendreck"")]",,,0.0,"['𓎛', '𓋴', '𓐎', '𓏥', '𓂝', '𓆑', '𓆑', '𓅬', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",10,8,IBcCCUssm0jyXUB1kzWuaK63fy8,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",10,9,IBcCCeBxGHaDF0iGgaEjmdP2SSI,ztꞽ,ztꞽ,𓐮𓏏𓐰𓏭𓈒𓐰𓏥,𓐮𓏏𓏭𓈒𓏥,"['𓐮', '𓏏', '𓏭', '𓈒', '𓏥']",147520,ztꞽ,NOUN,,Ocker,,,0.0,"['𓐮', '𓏏', '𓏭', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",10,10,IBcCCXY4GKGxpkifnwjr3vPapC0,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",11,1,IBcCCUyT7WZMNEHVkIiEPGorf7w,ꞽri̯,ꞽri̯,𓁹,𓁹,['𓁹'],28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,['𓁹'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",11,2,IBcCCV26bZe9JUbisn2ZRcHmQWo,m,m,𓅓,𓅓,['𓅓'],500292,m,PREP,,als (etwas sein); nämlich (etwas); zu (etwas werden); [identifizierend],,,0.0,['𓅓'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",11,3,IBcCCWoWOkHglEefitEGnBZW910,(ꞽ)ḫ.t,ꞽḫ.t,𓐍𓐰𓏏|lb𓏛𓐰𓏥,𓐍𓏏𓏛𓏥,"['𓐍', '𓏏', '𓏛', '𓏥']",30750,ꞽḫ.t,NOUN,,Sache; Besitz; Speisen; Opfer; Reliquie,,,0.0,"['𓐍', '𓏏', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",11,5,IBcCCSJufc4neENAgVS6ESm5oYA,wꜥ.t,wꜥ.t,𓌡𓐰𓂝𓐱𓏏𓏤,𓌡𓂝𓏏𓏤,"['𓌡', '𓂝', '𓏏', '𓏤']",44150,wꜥ,ADJ,,eins (Zahl); einzig,,,0.0,"['𓌡', '𓂝', '𓏏', '𓏤']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",12,1,IBcCCf5swEdsdUwitGQPZFcGQGA,gs,gs,𓐛𓐰𓊃𓏌𓐰𓂝,𓐛𓊃𓏌𓂝,"['𓐛', '𓊃', '𓏌', '𓂝']",168280,gs,VERB,,salben,,,0.0,"['𓐛', '𓊃', '𓏌', '𓂝']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",12,2,IBcCCYvWOfv1XUFsn4UrRJHF0BU,mnd,mnd,𓏠𓐰𓈖𓂧𓂑𓄹,𓏠𓈖𓂧𓂑𓄹,"['𓏠', '𓈖', '𓂧', '𓂑', '𓄹']",71720,mnḏ,NOUN,,Brust; Euter,,,0.0,"['𓏠', '𓈖', '𓂧', '𓂑', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",12,3,IBcCCaMaz8lub0Vvo1QJLinDybQ,ꞽm,ꞽm,𓇋𓅓,𓇋𓅓,"['𓇋', '𓅓']",24640,ꞽm,ADV,,da; dort; davon; dadurch; damit,,,0.0,"['𓇋', '𓅓']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",12,4,IBcCCfaFsl7hqk69q4o3NfhQU8g,r,r,𓂋,𓂋,['𓂋'],400030,r,PREP,,zu (temp.); bis (temp.); lang (Dauer); [temporal],,,0.0,['𓂋'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",12,5,IBcCCcNBuc46bEtDqi2sWaxoMU8,hrw,hrw,𓇳,𓇳,['𓇳'],99060,hrw,NOUN,,Tag,,,0.0,['𓇳'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",12,6,IBcCCWBKD0PScEcChWPOibJhbWY,4,4,,𓏽,['𓏽'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏽'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",13,2,IBcCCalGJBGL0kogiHSb3rXqbPs,šn.t,šn.t,𓍴𓏏𓐰𓍢𓀁,𓍴𓏏𓍢𓀁,"['𓍴', '𓏏', '𓍢', '𓀁']",155300,šn.t,NOUN,,Spruch; Beschwörung,,,0.0,"['𓍴', '𓏏', '𓍢', '𓀁']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",13,3,IBcCCZ8B89YhiUyUh1wUrhj4U9E,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",13,4,IBcCCbwkLW6So063gLb0qzlTSCU,mnd,mnd,𓏠𓐰𓈖𓂧𓂑𓄹,𓏠𓈖𓂧𓂑𓄹,"['𓏠', '𓈖', '𓂧', '𓂑', '𓄹']",71720,mnḏ,NOUN,,Brust; Euter,,,0.0,"['𓏠', '𓈖', '𓂧', '𓂑', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,1,IBcCCa5WhE3rXUCxjbb7Ds2pvOo,mnd,mnd,𓏠𓐰𓈖𓂧𓂑𓄹,𓏠𓈖𓂧𓂑𓄹,"['𓏠', '𓈖', '𓂧', '𓂑', '𓄹']",71720,mnḏ,NOUN,,Brust; Euter,,,0.0,"['𓏠', '𓈖', '𓂧', '𓂑', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,2,IBcCCTEANKatY0tci3gN801cItY,pw,pw,𓊪𓏲,𓊪𓏲,"['𓊪', '𓏲']",59741,pw,PRON,,[Zweitnomen (zweigliedriger NS)]; [Kopula (dreigliedriger NS)],,,0.0,"['𓊪', '𓏲']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,4,IBcCCaKBl58WrUuxvWJ7WmGfGb0,nn,nn,𓇑𓇑𓈖,𓇑𓇑𓈖,"['𓇑', '𓇑', '𓈖']",851273,nn,PRON,,diese [Dem.Pron. pl.c.],,,0.0,"['𓇑', '𓇑', '𓈖']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,5,IBcCCWADA1pjy0KrtJd1WSvzsxM,mn.n,mn.n,𓏠𓐰𓈖𓅪𓐰𓈖,𓏠𓈖𓅪𓈖,"['𓏠', '𓈖', '𓅪', '𓈖']",69660,mn,VERB,,krank sein; leiden (an); verletzen,,,0.0,"['𓏠', '𓈖', '𓅪', '𓈖']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,6,IBcCCXTRWKoGKUTMm4hnKDNDx90,ꜣs.t,ꜣs.t,𓆇𓐰𓏏𓐱𓏯𓅆,𓆇𓏏𓏯𓅆,"['𓆇', '𓏏', '𓏯', '𓅆']",271,Ꜣs.t,PROPN,god,Isis,,,0.0,"['𓆇', '𓏏', '𓏯', '𓅆']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,7,IBcCCdirJ8vmU0wohlHWWyDwrrc,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,8,IBcCCZpSCM8oKUo7nche1esl3bE,ꜣḫ-bꞽ.t,ꜣḫ-bꞽ.t,𓇇𓆤𓏏𓐰𓊖,𓇇𓆤𓏏𓊖,"['𓇇', '𓆤', '𓏏', '𓊖']",211,Ꜣḫ-bꞽ.t,PROPN,place,Chemmis; [Name des Pehu-Gebietes im 19. o.äg. Gau],,,0.0,"['𓇇', '𓆤', '𓏏', '𓊖']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,9,IBcCCcHx9JXHx0XNqJAEQuvMd9k,m,m,𓅓,𓅓,['𓅓'],64370,m,PREP,,als; wenn (Konjunktion),,,0.0,['𓅓'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,10,IBcCCQbQbo8TJUCAgfhHL2y1FPY,msi̯.t,msi̯.t,𓄟𓋴𓏏𓐰𓏯,𓄟𓋴𓏏𓏯,"['𓄟', '𓋴', '𓏏', '𓏯']",74950,msi̯,VERB,,gebären; erzeugen; schaffen,,,0.0,"['𓄟', '𓋴', '𓏏', '𓏯']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,11,IBcCCTdyazqKFEY9opC1ssgZYu0,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,12,IBcCCaHXAzn98ENen5uq9xJI9rA,šw,šw,𓆅𓏲𓅆,𓆅𓏲𓅆,"['𓆅', '𓏲', '𓅆']",152710,Šw,PROPN,god,Schu,,,0.0,"['𓆅', '𓏲', '𓅆']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,13,IBcCCb8ni1csAkYemqaXVF6KQGs,ḥnꜥ,ḥnꜥ,𓎛𓈖𓐰𓂝,𓎛𓈖𓂝,"['𓎛', '𓈖', '𓂝']",550300,ḥnꜥ,PREP,,und (Koordination von Substantiv/-formen); sowie (Konjunktion); ferner; und (Koordination von Verben),,,0.0,"['𓎛', '𓈖', '𓂝']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",14,14,IBcCCXfle820g0Z5tp9Yl4XdlY8,tfn.t,tfn.t,𓏏𓐰𓆑𓈖𓐰𓏏𓐱𓏯𓅆,𓏏𓆑𓈖𓏏𓏯𓅆,"['𓏏', '𓆑', '𓈖', '𓏏', '𓏯', '𓅆']",171880,Tfn.t,PROPN,god,Tefnut,,,0.0,"['𓏏', '𓆑', '𓈖', '𓏏', '𓏯', '𓅆']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",15,1,IBcCCfCWKmWv8UjoiKNqsYWHbxc,ꞽri̯.t.n,ꞽri̯.t.n,𓁹𓐰𓏏𓐱𓈖,𓁹𓏏𓈖,"['𓁹', '𓏏', '𓈖']",28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,"['𓁹', '𓏏', '𓈖']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",15,3,IBcCCUwrlxIlYUjArF20ttQpnNQ,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",15,4,IBcCCQ4J4PGucENRq7RfaPxDyPU,n,n,𓈖,𓈖,['𓈖'],400055,n,PREP,,zu (jmd.); für (jmd.); [Dativ: Nutzen]; zu (jmd.) gehörig (poss.),,,0.0,['𓈖'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",15,5,IBcCCbdWRGZWhUQMi38FAnpuQDw,⸗sn,⸗sn,𓊃𓐰𓈖𓐰𓏥,𓊃𓈖𓏥,"['𓊃', '𓈖', '𓏥']",10100,⸗sn,PRON,,[Suffix Pron. pl.3.c.],,,0.0,"['𓊃', '𓈖', '𓏥']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",15,6,IBcCCRBn9tnFjUP8mF1MAGBgTJU,šn.t,šn.t,𓍴𓏏𓐰𓍢𓀁,𓍴𓏏𓍢𓀁,"['𓍴', '𓏏', '𓍢', '𓀁']",155300,šn.t,NOUN,,Spruch; Beschwörung,,,0.0,"['𓍴', '𓏏', '𓍢', '𓀁']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",15,7,IBcCCbuGoW3cSkk7hOwsTgAMaRE,⸗sn,⸗sn,𓋴𓈖𓐰𓏥,𓋴𓈖𓏥,"['𓋴', '𓈖', '𓏥']",10100,⸗sn,PRON,,[Suffix Pron. pl.3.c.],,,0.0,"['𓋴', '𓈖', '𓏥']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",15,8,IBcCCfdZkYIQdkWtvW7KkjODASY,m,m,𓅓,𓅓,['𓅓'],64364,m,PREP,,mittels; durch (etwas); [instrumental],,,0.0,['𓅓'],['complete']
