text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,1,2,IBUBdzzeLV7Mt01PpeE6ecTW50U,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,22,3,IBUBdyVIBOLFK0BikwgGpOkDQNM,st,st,𓋴𓏏,𓋴𓏏,"['𓋴', '𓏏']",147350,st,PRON,,es [Enkl. Pron. sg.3.c.],,,0.0,"['𓋴', '𓏏']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,22,4,IBUBdQg3ymDgE0ecrV31tH065ug,šw.w,šw.w,𓆄𓏲𓏲𓇳,𓆄𓏲𓏲𓇳,"['𓆄', '𓏲', '𓏲', '𓇳']",152720,šwi̯,VERB,,trocken sein; austrocknen,,,0.0,"['𓆄', '𓏲', '𓏲', '𓇳']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,22,6,IBUBd92I6L86aETnrHFm0jXo8Bw,nḏ.ḫr,nḏ.ḫr,𓐩𓏌𓐰𓂝𓐍𓐰𓂋,𓐩𓏌𓂝𓐍𓂋,"['𓐩', '𓏌', '𓂝', '𓐍', '𓂋']",90880,nḏ,VERB,,zerreiben; mahlen; abreiben,,,0.0,"['𓐩', '𓏌', '𓂝', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,22,7,IBUBd3AnvUedikllulExsCLkdJo,⸗tw,⸗tw,𓏏𓏲,𓏏𓏲,"['𓏏', '𓏲']",170100,⸗tw,PRON,,[Suffix Pron. sg.3.c.],,,0.0,"['𓏏', '𓏲']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,22,8,IBUBd1J0AcFTQEdMoumWWlAVugQ,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,22,9,IBUBd4rDTiFfb0bQgcpfDTMTeZA,bnw.t,bnw.t,𓃀𓐰𓈖𓏌𓏲𓏏𓐰𓊌𓏤,𓃀𓈖𓏌𓏲𓏏𓊌𓏤,"['𓃀', '𓈖', '𓏌', '𓏲', '𓏏', '𓊌', '𓏤']",55650,bnw.t,NOUN,,Mühlstein,,,0.0,"['𓃀', '𓈖', '𓏌', '𓏲', '𓏏', '𓊌', '𓏤']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,22,10,IBUBd5J3YIbujUv7s5YMGOLdJJI,swgm,swgm,𓋴𓏲𓅠𓅓𓂝,𓋴𓏲𓅠𓅓𓂝,"['𓋴', '𓏲', '𓅠', '𓅓', '𓂝']",855631,swgm,VERB,,zermahlen,,,0.0,"['𓋴', '𓏲', '𓅠', '𓅓', '𓂝']","['complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,23,1,IBUBdQEQpn0MVUR0jT95VwDproc,smn.ḫr,smn.ḫr,𓋴𓏠𓐰𓈖𓍖𓂝𓐍𓐰𓂋,𓋴𓏠𓈖𓍖𓂝𓐍𓂋,"['𓋴', '𓏠', '𓈖', '𓍖', '𓂝', '𓐍', '𓂋']",135100,smn,VERB,,bleiben lassen; festsetzen; einsetzen; stärken,,,0.0,"['𓋴', '𓏠', '𓈖', '𓍖', '𓂝', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,23,2,IBUBdxBsf59yYUmLvN2IBm2KLyI,⸗tw,⸗tw,𓏏𓏲,𓏏𓏲,"['𓏏', '𓏲']",170100,⸗tw,PRON,,[Suffix Pron. sg.3.c.],,,0.0,"['𓏏', '𓏲']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,23,3,IBUBdzdTa6VJ70sFmuVc81W1igc,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,23,4,IBUBd22WhPCkpUPFjQ4HWiSyUNQ,mw,mw,𓈗,𓈗,['𓈗'],69000,mw,NOUN,,Wasser,,,0.0,['𓈗'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,24,1,IBUBd6AWBQJDhEn0tQx9kNAnQsM,ꞽri̯,ꞽri̯,𓁹,𓁹,['𓁹'],28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,['𓁹'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,24,2,IBUBd1aRiGQ4f0iPq6JFBQRurPM,mꞽ,mꞽ,𓏇𓇋,𓏇𓇋,"['𓏇', '𓇋']",67820,mꞽ,PREP,,wie,,,0.0,"['𓏇', '𓇋']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,24,3,IBUBd9x0GgqBk0bzperOseu4wo0,šd.t,šd.t,𓄞𓐰𓂧𓏏𓏌𓐰𓏥,𓄞𓂧𓏏𓏌𓏥,"['𓄞', '𓂧', '𓏏', '𓏌', '𓏥']",158970,šḏ.t,NOUN,,[ein Teig (beim Brotbacken)],,,0.0,"['𓄞', '𓂧', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,24,5,IBUBd79HLmU3GkrNsUKsD5tazOk,gn.t,gn.t,𓎼𓈖𓐰𓏏𓈗,𓎼𓈖𓏏𓈗,"['𓎼', '𓈖', '𓏏', '𓈗']",167540,gnn,VERB,,schwach sein; weich sein,,,0.0,"['𓎼', '𓈖', '𓏏', '𓈗']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,25,1,IBUBd5QNhSY9PktngnWzs7uyUDw,rḏi̯.ḫr,rḏi̯.ḫr,𓂋𓐰𓂝𓐍𓐰𓂋,𓂋𓂝𓐍𓂋,"['𓂋', '𓂝', '𓐍', '𓂋']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,"['𓂋', '𓂝', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,25,2,IBUBd1h7KNBX4kSqtVaVQyUvfqk,⸗tw,⸗tw,𓏏𓏲,𓏏𓏲,"['𓏏', '𓏲']",170100,⸗tw,PRON,,[Suffix Pron. sg.3.c.],,,0.0,"['𓏏', '𓏲']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,25,3,IBUBdW8RkdyArEnaof07JBmFZ5o,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,25,4,IBUBd8uChLFBp0JhnwUVaQWWnXo,sbḫ,sbḫ,𓋴𓃀𓐍𓏊𓏤,𓋴𓃀𓐍𓏊𓏤,"['𓋴', '𓃀', '𓐍', '𓏊', '𓏤']",131950,sbḫ,NOUN,,Kochtopf,,,0.0,"['𓋴', '𓃀', '𓐍', '𓏊', '𓏤']","['complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,25,5,IBUBdQ9WKk5APUjQtWUKRXMeY2o,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,25,6,IBUBd8QNdeY1ykmCtUsYQowOvjg,ḫ.t,ḫ.t,𓐍𓐰𓏏𓊮,𓐍𓏏𓊮,"['𓐍', '𓏏', '𓊮']",113020,ḫ.t,NOUN,,Feuer; Flamme,,,0.0,"['𓐍', '𓏏', '𓊮']","['complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,26,1,IBUBd2FHNteISEQikqaXsWwSPBk,pfs,pfs,𓊪𓐰𓆑𓋴𓊮,𓊪𓆑𓋴𓊮,"['𓊪', '𓆑', '𓋴', '𓊮']",62180,psi̯,VERB,,kochen; backen; erhitzen,,,0.0,"['𓊪', '𓆑', '𓋴', '𓊮']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,26,2,IBUBdx4GCU5z50X2n2CTyc7wgUk,r,r,𓂋,𓂋,['𓂋'],91908,r,PREP,,"[mit folgendem Eigenschaftswort, adverbiell]",,,0.0,['𓂋'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,26,3,IBUBdzjAxSGxXUgMtAQ6wU6S3DI,mnḫ,mnḫ,𓏠𓐰𓈖𓐍𓍊𓏛,𓏠𓈖𓐍𓍊𓏛,"['𓏠', '𓈖', '𓐍', '𓍊', '𓏛']",71080,mnḫ,VERB,,vortrefflich sein; trefflich machen,,,0.0,"['𓏠', '𓈖', '𓐍', '𓍊', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,27,1,IBUBd6b4esrXlEyCoD261U3Xe98,rḫ,rḫ,𓂋𓐰𓐍𓏛,𓂋𓐍𓏛,"['𓂋', '𓐍', '𓏛']",95620,rḫ,VERB,,wissen; kennen; erkennen; wissen dass (mit Verbform),,,0.0,"['𓂋', '𓐍', '𓏛']","['complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,27,2,IBUBd4jb054yC0AFmchr12RLSNo,⸗tw,⸗tw,𓏏𓏲,𓏏𓏲,"['𓏏', '𓏲']",170100,⸗tw,PRON,,[Suffix Pron. sg.3.c.],,,0.0,"['𓏏', '𓏲']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,27,3,IBUBdw7pWKZFqk1qtwV2pCOEWuc,pfss,pfss,𓊪𓐰𓆑𓋴𓋴𓊮,𓊪𓆑𓋴𓋴𓊮,"['𓊪', '𓆑', '𓋴', '𓋴', '𓊮']",62180,psi̯,VERB,,kochen; backen; erhitzen,,,0.0,"['𓊪', '𓆑', '𓋴', '𓋴', '𓊮']","['complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,27,4,IBUBd9icX9jgOkGcrUuvw1HJrH0,⸗⟨sn⟩,⸗sn,,,[],10100,⸗sn,PRON,,[Suffix Pron. pl.3.c.],,,0.0,[],[]
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,27,6,IBUBdzJGZCXBWUWelYXVn0R1Lto,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",107530,ḥr,PREP,,weil (Konjunktion),,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,27,7,IBUBd7raiFJQuUCEnhH1d89Q2H4,prr,prr,𓉐𓂋𓐰𓂋𓂻,𓉐𓂋𓂋𓂻,"['𓉐', '𓂋', '𓂋', '𓂻']",60920,pri̯,VERB,,herauskommen; herausgehen,,,0.0,"['𓉐', '𓂋', '𓂋', '𓂻']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,27,8,IBUBdW5zZIEjwkYupWtEvq3Sw2Q,pns.t.PL,pns.t.PL,𓊪𓐰𓈖𓋴𓏏𓐰𓈒𓏥,𓊪𓈖𓋴𓏏𓈒𓏥,"['𓊪', '𓈖', '𓋴', '𓏏', '𓈒', '𓏥']",60120,pns.t,NOUN,,Kloß (Form eines Heilmittels),,,0.0,"['𓊪', '𓈖', '𓋴', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,27,9,IBUBdxkIwoJCz0qVvXIPNUCcbSU,n.t,n.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,27,10,IBUBd7punefNb0xcjQ6BGHgQWFw,mrḥ⟨.t⟩,mrḥ.t,𓌻𓐰𓂋𓎛𓏌𓐰𓏥,𓌻𓂋𓎛𓏌𓏥,"['𓌻', '𓂋', '𓎛', '𓏌', '𓏥']",72840,mrḥ.t,NOUN,,Fett (allg.); Salböl,,,0.0,"['𓌻', '𓂋', '𓎛', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,27,11,IBUBdylazW7B8kVPlHWgKH8gQ4Q,ꞽm,ꞽm,𓇋𓅓,𓇋𓅓,"['𓇋', '𓅓']",24640,ꞽm,ADV,,da; dort; davon; dadurch; damit,,,0.0,"['𓇋', '𓅓']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,28,1,IBUBdWAy8Aqt2UJtvEHHJaObL5Y,wnn,wnn,𓃹𓐰𓈖𓈖,𓃹𓈖𓈖,"['𓃹', '𓈖', '𓈖']",400006,wnn,VERB,,[aux.],,,0.0,"['𓃹', '𓈖', '𓈖']","['complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,28,2,IBUBd6KxNgzXMEX7lF2IGvdc2kI,z,z,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,28,3,IBUBdyi8fTuLSUYzhQzuPW1aJVY,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",107529,ḥr,PREP,,[mit Infinitiv]; [Bildungselement des Präsens I],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,28,4,IBUBd6amoP3OOUCOqqwUBjO4EWc,pnq,pnq,𓊪𓐰𓈖𓈎𓐰𓂝,𓊪𓈖𓈎𓂝,"['𓊪', '𓈖', '𓈎', '𓂝']",60130,pnq,VERB,,schöpfen; ausschöpfen; gießen,,,0.0,"['𓊪', '𓈖', '𓈎', '𓂝']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,28,5,IBUBd7Lg8STJQkZcvlWWDRrsbNg,mrḥ.t,mrḥ.t,𓌻𓐰𓂋𓎛𓏏𓏌𓐰𓏥,𓌻𓂋𓎛𓏏𓏌𓏥,"['𓌻', '𓂋', '𓎛', '𓏏', '𓏌', '𓏥']",72840,mrḥ.t,NOUN,,Fett (allg.); Salböl,,,0.0,"['𓌻', '𓂋', '𓎛', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,28,6,IBUBd6q39TtNJEZWtXgxrqxAKKs,pri̯.t,pri̯.t,𓉐𓂋𓐰𓏏𓂻,𓉐𓂋𓏏𓂻,"['𓉐', '𓂋', '𓏏', '𓂻']",60920,pri̯,VERB,,herauskommen; herausgehen,,,0.0,"['𓉐', '𓂋', '𓏏', '𓂻']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,28,7,IBUBd2c47hKWh0N6oqD62qeZso0,ꞽm,ꞽm,𓇋𓅓,𓇋𓅓,"['𓇋', '𓅓']",24640,ꞽm,ADV,,da; dort; davon; dadurch; damit,,,0.0,"['𓇋', '𓅓']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,28,9,IBUBd8IHIN7I3U99pGArhkMLmk0,m,m,𓅓,𓅓,['𓅓'],64364,m,PREP,,mittels; durch (etwas); [instrumental],,,0.0,['𓅓'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,28,10,IBUBdzzqJJHPP0B7ikJMQtsUkQQ,bꜣd.t,bꜣd.t,𓃀𓅡𓄿𓂧𓐰𓏏𓆩,𓃀𓅡𓄿𓂧𓏏𓆩,"['𓃀', '𓅡', '𓄿', '𓂧', '𓏏', '𓆩']",54070,bꜣd.t,NOUN,,[ein Topf (als Maß)],,,0.0,"['𓃀', '𓅡', '𓄿', '𓂧', '𓏏', '𓆩']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,29,1,IBUBd45ZZ8FGgUkSkAeKNS17Kzo,rḏi̯,rḏi̯,𓂋𓐰𓂝,𓂋𓂝,"['𓂋', '𓂝']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,"['𓂋', '𓂝']","['complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,29,2,IBUBd2reQAW11Uzfmqp3EcJL4d4,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,29,3,IBUBd6hQ1m7BwUq1ljGNqeSkIo0,hnw,hnw,𓉔𓈖𓐰𓏌𓐱𓏲𓏊𓏤,𓉔𓈖𓏌𓏲𓏊𓏤,"['𓉔', '𓈖', '𓏌', '𓏲', '𓏊', '𓏤']",98700,hnw,NOUN,,"[Topf]; Hin (Hohlmaß, ca. 1/2 Liter)",,,0.0,"['𓉔', '𓈖', '𓏌', '𓏲', '𓏊', '𓏤']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,29,4,IBUBd1mZW4SnYEbkhyHIrXmcD0s,r-sꜣ,r-sꜣ,𓂋𓐟𓏤,𓂋𓐟𓏤,"['𓂋', '𓐟', '𓏤']",600324,r-sꜣ,PREP,,nachdem (Konjunktion),,,0.0,"['𓂋', '𓐟', '𓏤']","['complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,29,5,IBUBd4e1Bwbq7kGBhSf2FQBS9c0,ꜣd,ꜣd,𓄿𓂧𓐰𓆊𓂝,𓄿𓂧𓆊𓂝,"['𓄿', '𓂧', '𓆊', '𓂝']",349,ꜣd,VERB,,ausschmieren (eines Topfes mit Ton),,,0.0,"['𓄿', '𓂧', '𓆊', '𓂝']","['complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,29,6,IBUBdzPqLu6XTE2En8hUwBGp2Cg,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,29,7,IBUBd75rGbWIn0sdjbceZhPgQlk,m,m,𓅓,𓅓,['𓅓'],64364,m,PREP,,mittels; durch (etwas); [instrumental],,,0.0,['𓅓'],['complete']
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,29,8,IBUBd38lrmwbV0GNhmU4lonO410,sꞽn,sꞽn,𓋴𓇋𓆛𓐰𓈖𓈇𓐰𓏥,𓋴𓇋𓆛𓈖𓈇𓏥,"['𓋴', '𓇋', '𓆛', '𓈖', '𓈇', '𓏥']",128340,sꞽn,NOUN,,Ton; Lehm (Material für Siegel),,,0.0,"['𓋴', '𓇋', '𓆛', '𓈖', '𓈇', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,30,1,IBUBd77eMusVQUnHpCCde9hsnZo,snꜥꜥ,snꜥꜥ,𓊃𓐰𓈖𓂝𓐰𓂝𓏞𓏛,𓊃𓈖𓂝𓂝𓏞𓏛,"['𓊃', '𓈖', '𓂝', '𓂝', '𓏞', '𓏛']",136700,snꜥꜥ,VERB,,glätten; (fein) zerreiben,,,0.0,"['𓊃', '𓈖', '𓂝', '𓂝', '𓏞', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,30,3,IBUBdw1HZ8QQRkg8jcnFDYeiNk0,swmt,swmt,𓋴𓏲𓂸𓐰𓏏𓏛,𓋴𓏲𓂸𓏏𓏛,"['𓋴', '𓏲', '𓂸', '𓏏', '𓏛']",130080,swmt,VERB,,dick machen,,,0.0,"['𓋴', '𓏲', '𓂸', '𓏏', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,30,4,IBUBdwzxZCxW9kOFlCgXbCA1fYQ,ꜣd,ꜣd,𓄿𓂧𓐰𓆊𓏛𓐰𓏥,𓄿𓂧𓆊𓏛𓏥,"['𓄿', '𓂧', '𓆊', '𓏛', '𓏥']",350,ꜣd.w,NOUN,,Ausschmierung (eines Topfes mit Ton); Glättung,,,0.0,"['𓄿', '𓂧', '𓆊', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
VBLHGTRTIFDSFLCP7UOE7256V4,Medizinische Texte || pEdwin Smith || 21.9-22.10 = Vso 4.8-5.10: Verjüngungsmittel,30,5,IBUBd5mimQfmL0LWhhZGJYZykzQ,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
