text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",1,1,IBYCRe5PD9FnjU0mmsdYhT8Whq4,[…],[…],,[],[…],,,,,,,,0.0,[],[]
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",312,23,IBUBd0N3vm2XBkV1ijqY4uvzzFI,mn,mn,𓏠𓐰𓈖𓅪,𓏠𓈖𓅪,"['𓏠', '𓈖', '𓅪']",69660,mn,VERB,,krank sein; leiden (an); verletzen,,,0.0,"['𓏠', '𓈖', '𓅪']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",312,24,IBUBdy04pUjEQUI0nhNFsriQUIs,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",312,25,IBUBdQXBq6VSnkrrhY1IGxuR4Hk,ṯz.w,ṯz.w,𓍞𓏲,𓍞𓏲,"['𓍞', '𓏲']",177260,ṯz.w,NOUN,,Versteifung (im Nacken); Anhäufung,,,0.0,"['𓍞', '𓏲']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",312,26,IBUBdwDf0429GUeOkanHSFnuWQo,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",312,27,IBUBdWmk1jJkm0SqgNmGkAVBHgY,nḥb.t,nḥb.t,𓅘𓎛𓃀𓏏𓐰𓄹,𓅘𓎛𓃀𓏏𓄹,"['𓅘', '𓎛', '𓃀', '𓏏', '𓄹']",86210,nḥb.t,NOUN,,Nacken; Hals,,,0.0,"['𓅘', '𓎛', '𓃀', '𓏏', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",312,28,IBUBd66WAljLik1Agi9CA004aDU,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",312,29,IBUBd2flQLiYQEyqgF8dp44uIyY,dgm.y,dgm.y,𓂧𓐰𓎼𓅓𓇋𓇋,𓂧𓎼𓅓𓇋𓇋,"['𓂧', '𓎼', '𓅓', '𓇋', '𓇋']",181200,dgm,VERB,,ohnmächtig sein; benommen sein,,,0.0,"['𓂧', '𓎼', '𓅓', '𓇋', '𓇋']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",312,30,IBUBd3GZ6rAGNk2Kn2HURqkGF7k,mr,mr,𓍋𓅓𓐰𓂋𓅪,𓍋𓅓𓂋𓅪,"['𓍋', '𓅓', '𓂋', '𓅪']",71810,mr,NOUN,,Krankheit; Schmerz,,,0.0,"['𓍋', '𓅓', '𓂋', '𓅪']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",312,31,IBUBd0s2LQBbJEUAp6rPVfjYGLA,n,n,𓈖,𓈖,['𓈖'],78890,n,PART,,[Negationswort],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",312,32,IBUBd0BKKPOSW0qEl4ghcnDIt90,ꞽri̯.w,ꞽri̯.w,𓁹𓐰𓏲,𓁹𓏲,"['𓁹', '𓏲']",28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,"['𓁹', '𓏲']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",312,33,IBUBdwdI3QyQz0W5tvhUtTsKFs8,nꞽ,nꞽ,𓈖𓏭,𓈖𓏭,"['𓈖', '𓏭']",79970,n.y,ADV,,deswegen; dadurch; dafür,,,0.0,"['𓈖', '𓏭']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",313,1,IBUBd9eIgD8RK0GymonGxn3r1oo,ꞽr,ꞽr,𓇋𓂋,𓇋𓂋,"['𓇋', '𓂋']",28150,ꞽr,PREP,,wenn (konditional); wenn (temporal); als (temporal),,,0.0,"['𓇋', '𓂋']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",313,2,IBUBdx6r6tx4CUC2oANmROQwxyE,ḏr,ḏr,𓇥𓐰𓂋,𓇥𓂋,"['𓇥', '𓂋']",184550,ḏr,PREP,,als; weil (Konjunktion),,,0.0,"['𓇥', '𓂋']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",313,3,IBUBd55FhQWaFEOvjN8Bnewt9i0,gmm,gmm,𓅠𓅓𓅓,𓅠𓅓𓅓,"['𓅠', '𓅓', '𓅓']",167210,gmi̯,VERB,,finden; entdecken; vorfinden; in der Lage sein,,,0.0,"['𓅠', '𓅓', '𓅓']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",313,4,IBUBd3k8WRX61UDPtZZd5NiNUeE,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",313,5,IBUBd3nk5hveW0iGjw2fE8dZULg,z,z,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",313,6,IBUBd47CZI1vX0WmjmaZ11bQDqA,pf,pf,𓊪𓐰𓆑,𓊪𓆑,"['𓊪', '𓆑']",59880,pf,PRON,,jener [Dem.Pron. sg.m],,,0.0,"['𓊪', '𓆑']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",313,8,IBUBdzqshQmD1UQaiQkfBUV6SH4,dgm.y,dgm.y,𓂧𓎼𓅓𓇋𓇋𓁺,𓂧𓎼𓅓𓇋𓇋𓁺,"['𓂧', '𓎼', '𓅓', '𓇋', '𓇋', '𓁺']",181200,dgm,VERB,,ohnmächtig sein; benommen sein,,,0.0,"['𓂧', '𓎼', '𓅓', '𓇋', '𓇋', '𓁺']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",313,9,IBUBdzG0dGmk4kzLr6CKvSZW4zg,sr.y,sr.y,𓊃𓐰𓂋𓇋𓇋,𓊃𓂋𓇋𓇋,"['𓊃', '𓂋', '𓇋', '𓇋']",860970,sr.y,NOUN,,Anweisung,,,0.0,"['𓊃', '𓂋', '𓇋', '𓇋']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",313,10,IBUBdWi0cY95KE2WsF6mK8ZhOp4,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",313,11,IBUBd6YOnCKmFUw0leCC880HD9o,pw,pw,𓊪𓏲,𓊪𓏲,"['𓊪', '𓏲']",59741,pw,PRON,,[Zweitnomen (zweigliedriger NS)]; [Kopula (dreigliedriger NS)],,,0.0,"['𓊪', '𓏲']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",313,12,IBUBd4OV9BBA2kXcjeJ6HENQoEM,ḥmsi̯.t,ḥmsi̯.t,𓈞𓐰𓊃𓏏𓀉,𓈞𓊃𓏏𓀉,"['𓈞', '𓊃', '𓏏', '𓀉']",105780,ḥmsi̯,VERB,,sitzen; sich setzen; besetzen; wohnen,,,0.0,"['𓈞', '𓊃', '𓏏', '𓀉']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",314,1,IBUBd3UrG2hbzkivqH1lmVLqU3E,sgnn,sgnn,𓋴𓎼𓐰𓈖𓐰𓈖𓀉,𓋴𓎼𓈖𓈖𓀉,"['𓋴', '𓎼', '𓈖', '𓈖', '𓀉']",147230,sgnn,VERB,,salben,,,0.0,"['𓋴', '𓎼', '𓈖', '𓈖', '𓀉']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",314,2,IBUBdQ3lcXWIsEedqBp7lL9E0hQ,tp,tp,𓁶𓏤,𓁶𓏤,"['𓁶', '𓏤']",170860,tp,NOUN,,Kopf,,,0.0,"['𓁶', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",314,3,IBUBd63BAAUGW0ixgcKxOQ7Ongk,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",314,4,IBUBd3FWLrRd1kPJmdJvpG3iWrw,m,m,𓅓,𓅓,['𓅓'],64364,m,PREP,,mittels; durch (etwas); [instrumental],,,0.0,['𓅓'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",314,5,IBUBdwmQZELUh0OehJTba9eQW1A,mrḥ.t,mrḥ.t,𓎯𓏏𓐰𓏥,𓎯𓏏𓏥,"['𓎯', '𓏏', '𓏥']",72840,mrḥ.t,NOUN,,Fett (allg.); Salböl,,,0.0,"['𓎯', '𓏏', '𓏥']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",315,1,IBUBdzg1m8eKmU9Wvh3FyOUnJ8o,wdḥ,wdḥ,𓏲𓂧𓎛𓑂,𓏲𓂧𓎛,"['𓏲', '𓂧', '𓎛']",51870,wdḥ,VERB,,schütten; gießen,,,0.0,"['𓏲', '𓂧', '𓎛']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",315,2,IBUBd7wArIAKbEbBoj4fnX908nM,mꜥhwꞽ,mꜥhwꞽ,𓅓𓐰𓂝𓉔𓏲𓐰𓏭𓏊𓐰𓏥,𓅓𓂝𓉔𓏲𓏭𓏊𓏥,"['𓅓', '𓂝', '𓉔', '𓏲', '𓏭', '𓏊', '𓏥']",73160,mhwꞽ,NOUN,,[Milchprodukt (offizinell)],,,0.0,"['𓅓', '𓂝', '𓉔', '𓏲', '𓏭', '𓏊', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",315,3,IBUBdwnWKBI0p0VBgxg8hI5i1EQ,r,r,𓂋,𓂋,['𓂋'],91901,r,PREP,,"zu (lok.); bis (lok.); an (lok.); [in Richtung auf (e. Ort, e. Sache, e. Person)]; [lokal]",,,0.0,['𓂋'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",315,4,IBUBdxHyMccZf0gtpEl700I1NXY,msḏr.DU,msḏr.DU,𓄔𓄔,𓄔𓄔,"['𓄔', '𓄔']",76230,msḏr,NOUN,,Ohr,,,0.0,"['𓄔', '𓄔']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",315,5,IBUBd3GAWfd8skz3jSSOfir2D94,⸗f(ꞽ),⸗fꞽ,𓆑,𓆑,['𓆑'],10060,⸗fꞽ,PRON,,[Suffix Pron. sg.3.m. nach Dual],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",317,2,IBUBdyR5J2CuFkNspM8dQJkMco0,šsꜣ.w,šsꜣ.w,𓄄𓏲𓏛𓐰𓏥,𓄄𓏲𓏛𓏥,"['𓄄', '𓏲', '𓏛', '𓏥']",157100,šsꜣ.w,NOUN,,Diagnostik; Heilkunde,,,0.0,"['𓄄', '𓏲', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",317,3,IBUBdwMiuceVTk8zlsCH5RknUV0,pšn,pšn,𓊪𓐰𓈙𓈖𓐰𓏴,𓊪𓈙𓈖𓏴,"['𓊪', '𓈙', '𓈖', '𓏴']",62620,pšn,NOUN,,Spalt,,,0.0,"['𓊪', '𓈙', '𓈖', '𓏴']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",317,4,IBUBd5dQRqXDH0xBvhAWZYoPLtA,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",317,5,IBUBd5qijkpYakhEi9LM3EULboM,gmꜣ,gmꜣ,𓎼𓌴𓐰𓄹,𓎼𓌴𓄹,"['𓎼', '𓌴', '𓄹']",167200,gmꜣ,NOUN,,Joch-Schläfenbein,,,0.0,"['𓎼', '𓌴', '𓄹']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",317,6,IBUBd8MN7tUjPUk5gXTSG0XdIvg,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,1,IBUBd2gi3AKakkYltLPq5fYwpJE,ꞽr,ꞽr,𓇋𓂋,𓇋𓂋,"['𓇋', '𓂋']",28150,ꞽr,PREP,,wenn (konditional); wenn (temporal); als (temporal),,,0.0,"['𓇋', '𓂋']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,2,IBUBd3bX0vAZnkcxp93hlDQVpTQ,ḫꜣi̯,ḫꜣi̯,𓂡,𓂡,['𓂡'],113400,ḫꜣi̯,VERB,,untersuchen (med.),,,0.0,['𓂡'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,3,IBUBdWnRnSK5SUuovVoX4q7010k,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,4,IBUBd9Fi9yzRT0eVrIOhaJCxqsc,z,z,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,5,IBUBd3zUGigOQ08OnME2sBM476o,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,6,IBUBdygXrxWuBEBdt7C7resZ67Q,pšn,pšn,𓊪𓐰𓈙𓈖𓐰𓏴,𓊪𓈙𓈖𓏴,"['𓊪', '𓈙', '𓈖', '𓏴']",62620,pšn,NOUN,,Spalt,,,0.0,"['𓊪', '𓈙', '𓈖', '𓏴']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,7,IBUBdWTtz12X5E6WslEuYc2ZaFQ,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,8,IBUBd18d3MxZtEbemHBMZQrdMgo,gmꜣ,gmꜣ,𓎼𓌴𓐰𓄹,𓎼𓌴𓄹,"['𓎼', '𓌴', '𓄹']",167200,gmꜣ,NOUN,,Joch-Schläfenbein,,,0.0,"['𓎼', '𓌴', '𓄹']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,9,IBUBdyjo6jpAQ0pkvDfSODSIqRY,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,10,IBUBdQUcN2crLEAUhHDwJiwzE6Y,gmm,gmm,𓅠𓅓𓅓,𓅠𓅓𓅓,"['𓅠', '𓅓', '𓅓']",167210,gmi̯,VERB,,finden; entdecken; vorfinden; in der Lage sein,,,0.0,"['𓅠', '𓅓', '𓅓']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,11,IBUBd0trEcPPvEOJrpiTdNHdwGc,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,12,IBUBdxK4spz3HEQYnX940JC8ByA,tḫb,tḫb,𓏏𓐰𓐍𓃀𓐏,𓏏𓐍𓃀𓐏,"['𓏏', '𓐍', '𓃀', '𓐏']",173220,tḫb,NOUN,,Aufblähung; Geschwulstblase,,,0.0,"['𓏏', '𓐍', '𓃀', '𓐏']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,13,IBUBd3rLHTGFVUOBm2fP7hP5WbY,ꞽ:šwi̯.y,ꞽ:šwi̯.y,𓇋𓆄𓏲𓇋𓇋,𓇋𓆄𓏲𓇋𓇋,"['𓇋', '𓆄', '𓏲', '𓇋', '𓇋']",153030,šwi̯,VERB,,(sich) erheben; hochheben,,,0.0,"['𓇋', '𓆄', '𓏲', '𓇋', '𓇋']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,14,IBUBd74xW4yMm0L9mRqfJjHNxbg,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,15,IBUBdwJDtPWnKUMdl1vtOuny96o,sꜣ,sꜣ,𓐟|lb𓏤,𓐟𓏤,"['𓐟', '𓏤']",125680,sꜣ,NOUN,,Außen; Außenseite,,,0.0,"['𓐟', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,17,IBUBd4NdZxQ6SEqItlFBrrkC2yU,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,18,IBUBdxDfpZWyT0zWorjMAuerWqI,pšn,pšn,𓊪𓐰𓈙𓈖𓐰𓏴,𓊪𓈙𓈖𓏴,"['𓊪', '𓈙', '𓈖', '𓏴']",62620,pšn,NOUN,,Spalt,,,0.0,"['𓊪', '𓈙', '𓈖', '𓏴']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",318,19,IBUBdQFW71STV0vViMP9sjf963A,pf,pf,𓊪𓐰𓆑,𓊪𓆑,"['𓊪', '𓆑']",59880,pf,PRON,,jener [Dem.Pron. sg.m],,,0.0,"['𓊪', '𓆑']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",319,1,IBUBd4ezuImE1kTikcjLtNaMLCo,ꞽsk,ꞽsk,𓇋𓋴𓎢,𓇋𓋴𓎢,"['𓇋', '𓋴', '𓎢']",31760,ꞽsk,PART,,[nichtenkl. Einleitungspartikel],,,0.0,"['𓇋', '𓋴', '𓎢']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",319,2,IBUBd9lVued7o0OsgNliqGbyCmU,sw,sw,𓇓𓏲,𓇓𓏲,"['𓇓', '𓏲']",129490,sw,PRON,,er [Enkl. Pron. sg.3.m.]; sich [Enkl. Pron. sg.3.m.]; ihn [Enkl. Pron. sg.3.m.],,,0.0,"['𓇓', '𓏲']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",319,3,IBUBdyQrwChsDkRGkLZoOv2svmA,ḏi̯,ḏi̯,𓂞,𓂞,['𓂞'],97060,rḏi̯+(znf),VERB,,bluten,,,0.0,['𓂞'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",319,4,IBUBd0utqgB8UU98nUfw0aSmP30,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",319,5,IBUBd0mFL9JKaEtjr8rjTZt3eds,snf,snf,𓊃𓐰𓈖𓐱𓆑𓂐𓐰𓏥,𓊃𓈖𓆑𓂐𓏥,"['𓊃', '𓈖', '𓆑', '𓂐', '𓏥']",137250,znf,NOUN,,Blut,,,0.0,"['𓊃', '𓈖', '𓆑', '𓂐', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",319,6,IBUBdzAuVbsZgEmYjZuKwjsQBtU,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
